省份,运营商,133 号段,153 号段,162 号段,173 号段,174 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
陕西,电信,1337903,1533615,1629184,1734925,1740175,1774905,1808265,1816532,1899205,1909165,,,1994535
陕西,电信,1337904,1533616,1629185,1734926,1740176,1774906,1808266,1816533,1899206,1909166,,,1994536
陕西,电信,1337905,1533617,1629186,1734927,1740177,1774907,1808267,1816534,1899207,1909167,,,1994537
陕西,电信,1337906,1533618,1629187,1734928,1740178,1774908,1808268,1816535,1899208,1909168,,,1994538
陕西,电信,1337907,1533619,1629188,1734929,1740179,1774909,1808269,1816536,1899209,1909169,,,1994539
陕西,电信,1337908,1533620,1629189,1734930,1740180,1774910,1808850,1816537,1899210,,,,1994540
陕西,电信,1337909,1533621,1629190,1734931,1740181,1774911,1808855,1816538,1899211,,,,1994541
陕西,电信,1337910,1533622,1629192,1734932,1740182,1774912,1808910,1816539,1899212,,,,1994542
陕西,电信,1337911,1533623,1629193,1734933,1740183,1774913,1808911,1816540,1899213,,,,1994543
陕西,电信,1337912,1533624,1629194,1734934,1740184,1774914,1808912,1816541,1899214,,,,1994544
陕西,电信,1337913,1533625,1629195,1734935,1740185,1774915,1808913,1816542,1899215,,,,1994545
陕西,电信,1337914,1533626,1629196,1734936,1740186,1774916,1808914,1816543,1899216,,,,1994546
陕西,电信,1337915,1533627,1629197,1734937,1740187,1774917,1808915,1816544,1899217,,,,1994547
陕西,电信,1337916,1533628,1629198,1734938,1740188,1774918,1808916,1816545,1899218,,,,1994548
陕西,电信,1337917,1533629,1629290,1734939,1740189,1774919,1808917,1816546,1899219,,,,1994549
陕西,电信,1337918,1533790,1629291,1734940,1740190,1774920,1808918,1816547,1899220,,,,1994550
陕西,电信,1337919,1533795,1629293,1734941,1740191,1774921,1808919,1816548,1899221,,,,1994551
陕西,电信,1337920,1533900,1629294,1734942,1740192,1774922,1808920,1816549,1899222,,,,1994552
陕西,电信,1337921,1533901,1629295,1734943,1740193,1774923,1808921,1816660,1899223,,,,1994553
陕西,电信,1337922,1533902,1629296,1734944,1740194,1774924,1808922,1816661,1899224,,,,1994554
陕西,电信,1337923,1533903,1629297,1734945,1740195,1774925,1808923,1816662,1899225,,,,1994555
陕西,电信,1337924,1533904,1629298,1734946,1740196,1774926,1808924,1816663,1899226,,,,1994556
陕西,电信,1337925,1533905,1629299,1734947,1740197,1774927,1808925,1816664,1899227,,,,1994557
陕西,电信,1337926,1533906,,1734948,1740198,1774928,1808926,1816665,1899228,,,,1994558
陕西,电信,1337927,1533907,,1734949,1740199,1774929,1808927,1816666,1899229,,,,1994559
陕西,电信,1337928,1533908,,1736560,1740200,1774930,1808928,1816667,1899230,,,,1994630
陕西,电信,1337929,1533909,,1736561,1740201,1774931,1808929,1816668,1899231,,,,1994631
陕西,电信,1337930,1533910,,1736562,1740202,1774932,1809100,1816669,1899232,,,,1994632
陕西,电信,1337931,1533911,,1736563,1740203,1774933,1809101,1818240,1899233,,,,1994633
陕西,电信,1337932,1533912,,1736564,1740204,1774934,1809102,1818241,1899234,,,,1994634
陕西,电信,1337933,1533913,,1736565,1740205,1774935,1809103,1818242,1899235,,,,1994635
陕西,电信,1337934,1533914,,1736566,1740206,1774936,1809104,1818243,1899236,,,,1994636
陕西,电信,1337935,1533915,,1736567,1740207,1774937,1809105,1818244,1899237,,,,1994637
陕西,电信,1337936,1533916,,1736568,1740208,1774938,1809106,1818245,1899238,,,,1994638
陕西,电信,1337937,1533917,,1736569,1740209,1774939,1809107,1818246,1899239,,,,1994639
陕西,电信,1337938,1533918,,1738240,1740210,1776210,1809108,1818247,1899240,,,,1994640
陕西,电信,1337939,1533919,,1738241,1740211,1776211,1809109,1818248,1899241,,,,1994641
陕西,电信,1337940,1533920,,1738242,1740212,1776212,1809110,1818249,1899242,,,,1994642
陕西,电信,1337941,1533921,,1738243,1740213,1776213,1809111,1818250,1899243,,,,1994643
陕西,电信,1337942,1533922,,1738244,1740214,1776214,1809112,1818251,1899244,,,,1994644
陕西,电信,1337943,1533923,,1738245,1740215,1776215,1809113,1818252,1899245,,,,1994645
陕西,电信,1337944,1533924,,1738246,1740216,1776216,1809114,1818253,1899246,,,,1994646
陕西,电信,1337945,1533925,,1738247,1740217,1776217,1809115,1818254,1899247,,,,1994647
陕西,电信,1337946,1533926,,1738248,1740218,1776218,1809116,1818255,1899248,,,,1994648
陕西,电信,1337947,1533927,,1738249,1740219,1776219,1809117,1818256,1899249,,,,1994649
陕西,电信,1337948,1533928,,1738250,1740220,1776220,1809118,1818257,1899250,,,,1994650
陕西,电信,1337949,1533929,,1738251,1740221,1776221,1809119,1818258,1899251,,,,1994651
陕西,电信,1337950,1534910,,1738252,1740222,1776222,1809120,1818259,1899252,,,,1994652
陕西,电信,1337951,1534911,,1738253,1740223,1776223,1809121,1818260,1899253,,,,1994653
陕西,电信,1337952,1534912,,1738254,1740224,1776224,1809122,1818261,1899254,,,,1994654
陕西,电信,1337953,1534913,,1738255,1740225,1776225,1809123,1818262,1899255,,,,1994655
陕西,电信,1337954,1534914,,1738256,1740226,1776226,1809124,1818263,1899256,,,,1994656
陕西,电信,1337955,1534915,,1738257,1740227,1776227,1809125,1818264,1899257,,,,1994657
陕西,电信,1337956,1534916,,1738258,1740228,1776228,1809126,1818265,1899258,,,,1994658
陕西,电信,1337957,1534917,,1738259,1740229,1776229,1809127,1818266,1899259,,,,1994659
陕西,电信,1337958,1534918,,1738260,1740230,1776460,1809128,1818267,1899260,,,,1999100
陕西,电信,1337959,1534919,,1738261,1740231,1776461,1809129,1818268,1899261,,,,1999101
陕西,电信,1338490,1534920,,1738262,1740232,1776462,1809130,1818269,1899262,,,,1999102
陕西,电信,1338491,1534921,,1738263,1740233,1776463,1809131,1818910,1899263,,,,1999103
