省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
陕西,联通,1309694,1319634,1325974,,1559205,1566775,,,,,,1859255,1869145,
陕西,联通,1309695,1319635,1325975,,1559206,1566776,,,,,,1859256,1869146,
陕西,联通,1309696,1319636,1325976,,1559207,1566777,,,,,,1859257,1869147,
陕西,联通,1309697,1319637,1325977,,1559208,1566778,,,,,,1859258,1869148,
陕西,联通,1309698,1319638,1325978,,1559209,1566779,,,,,,1859259,1869149,
陕西,联通,1309699,1319639,1325979,,1559210,1566780,,,,,,1859260,1869150,
陕西,联通,1309800,,1325980,,1559211,1566781,,,,,,1859261,1869151,
陕西,联通,1309801,,1325981,,1559212,1566782,,,,,,1859262,1869152,
陕西,联通,1309802,,1325982,,1559213,1566783,,,,,,1859263,1869153,
陕西,联通,1309803,,1325983,,1559214,1566784,,,,,,1859264,1869154,
陕西,联通,1309804,,1325984,,1559215,1566785,,,,,,1859265,1869155,
陕西,联通,1309805,,1325985,,1559216,1566786,,,,,,1859266,1869156,
陕西,联通,1309806,,1325986,,1559217,1566787,,,,,,1859267,1869157,
陕西,联通,1309807,,1325987,,1559218,1566788,,,,,,1859268,1869158,
陕西,联通,1309808,,1325988,,1559219,1566789,,,,,,1859269,1869159,
陕西,联通,1309809,,1325989,,1559220,1566790,,,,,,1859270,1869160,
陕西,联通,1309810,,1325990,,1559221,1566791,,,,,,1859271,1869161,
陕西,联通,1309811,,1325991,,1559222,1566792,,,,,,1859272,1869162,
陕西,联通,1309812,,1325992,,1559223,1566793,,,,,,1859273,1869163,
陕西,联通,1309813,,1325993,,1559224,1566794,,,,,,1859274,1869164,
陕西,联通,1309814,,1325994,,1559225,1566795,,,,,,1859275,1869165,
陕西,联通,1309815,,1325995,,1559226,1566796,,,,,,1859276,1869166,
陕西,联通,1309816,,1325996,,1559227,1566797,,,,,,1859277,1869167,
陕西,联通,1309817,,1325997,,1559228,1566798,,,,,,1859278,1869168,
陕西,联通,1309818,,1325998,,1559229,1566799,,,,,,1859279,1869169,
陕西,联通,1309819,,1325999,,1559230,1568600,,,,,,1859280,1869170,
陕西,联通,1309820,,1327910,,1559231,1568601,,,,,,1859281,1869171,
