省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
黑龙江,移动,,,,1376657,1384673,1394673,,,,1517465,,1577695,,,1652754,1709451,,,,,,1874695,,,,
黑龙江,移动,,,,1376658,1384674,1394674,,,,1517466,,1577696,,,1652764,1709452,,,,,,1874696,,,,
黑龙江,移动,,,,1376659,1384675,1394675,,,,1517467,,1577697,,,1652774,1709453,,,,,,1874697,,,,
黑龙江,移动,,,,1376660,1384676,1394676,,,,1517468,,1577698,,,1652789,1709454,,,,,,1874698,,,,
黑龙江,移动,,,,1376661,1384677,1394677,,,,1517469,,1577699,,,1652794,1709455,,,,,,1874699,,,,
黑龙江,移动,,,,1376662,1384678,1394678,,,,1518450,,1578104,,,1652814,1709456,,,,,,,,,,
黑龙江,移动,,,,1376663,1384679,1394679,,,,1518451,,1578124,,,1652824,1709457,,,,,,,,,,
黑龙江,移动,,,,1376664,1384680,1394680,,,,1518452,,1578134,,,1652828,1709458,,,,,,,,,,
黑龙江,移动,,,,1376665,1384681,1394681,,,,1518453,,1578140,,,1652830,1709459,,,,,,,,,,
黑龙江,移动,,,,1376666,1384682,1394682,,,,1518454,,1578141,,,1652844,1709630,,,,,,,,,,
黑龙江,移动,,,,1376667,1384683,1394683,,,,1518455,,1578183,,,1652852,1709631,,,,,,,,,,
黑龙江,移动,,,,1376668,1384684,1394684,,,,1518456,,1578208,,,1652862,1709632,,,,,,,,,,
黑龙江,移动,,,,1376669,1384685,1394685,,,,1518457,,1578388,,,1652894,1709633,,,,,,,,,,
黑龙江,移动,,,,1376670,1384686,1394686,,,,1518458,,1578489,,,1652904,1709634,,,,,,,,,,
黑龙江,移动,,,,1376671,1384687,1394687,,,,1518459,,1578646,,,1652924,1709635,,,,,,,,,,
黑龙江,移动,,,,1376672,1384688,1394688,,,,1518460,,1578681,,,1652933,1709636,,,,,,,,,,
黑龙江,移动,,,,1376673,1384689,1394689,,,,1518461,,1578683,,,1652934,1709637,,,,,,,,,,
黑龙江,移动,,,,1376674,1384690,1394690,,,,1518462,,1578738,,,1652942,1709638,,,,,,,,,,
黑龙江,移动,,,,1376675,1384691,1394691,,,,1518463,,1578798,,,1652945,1709639,,,,,,,,,,
黑龙江,移动,,,,1376676,1384692,1394692,,,,1518464,,1579371,,,1652948,,,,,,,,,,,
黑龙江,移动,,,,1376677,1384693,1394693,,,,1518465,,1579372,,,1652973,,,,,,,,,,,
黑龙江,移动,,,,1376678,1384694,1394694,,,,1518466,,1579375,,,1652992,,,,,,,,,,,
黑龙江,移动,,,,1376679,1384695,1394695,,,,1518467,,1579376,,,1652993,,,,,,,,,,,
黑龙江,移动,,,,1376680,1384696,1394696,,,,1518468,,1579378,,,1652994,,,,,,,,,,,
黑龙江,移动,,,,1376681,1384697,1394697,,,,1518469,,1579380,,,1652995,,,,,,,,,,,
黑龙江,移动,,,,1376682,1384698,1394698,,,,,,1579381,,,1652997,,,,,,,,,,,
黑龙江,移动,,,,1376683,1384699,1394699,,,,,,1579482,,,1652998,,,,,,,,,,,
黑龙江,移动,,,,1376684,1389570,,,,,,,1579483,,,1653001,,,,,,,,,,,
黑龙江,移动,,,,1376685,1389571,,,,,,,1579485,,,1653002,,,,,,,,,,,
黑龙江,移动,,,,1376686,1389572,,,,,,,1579486,,,1653003,,,,,,,,,,,
黑龙江,移动,,,,1376687,1389573,,,,,,,1579487,,,1653004,,,,,,,,,,,
黑龙江,移动,,,,1376688,1389574,,,,,,,1579489,,,1653005,,,,,,,,,,,
黑龙江,移动,,,,1376689,1389575,,,,,,,1579913,,,1653006,,,,,,,,,,,
黑龙江,移动,,,,1376690,1389576,,,,,,,1579915,,,1653007,,,,,,,,,,,
黑龙江,移动,,,,1376691,1389577,,,,,,,1579916,,,1653008,,,,,,,,,,,
黑龙江,移动,,,,1376692,1389578,,,,,,,1579917,,,1653009,,,,,,,,,,,
黑龙江,移动,,,,1376693,1389579,,,,,,,1579918,,,1653014,,,,,,,,,,,
黑龙江,移动,,,,1376694,1389580,,,,,,,1579919,,,1653033,,,,,,,,,,,
黑龙江,移动,,,,1376695,1389581,,,,,,,1579920,,,1653034,,,,,,,,,,,
黑龙江,移动,,,,1376696,1389582,,,,,,,1579921,,,1653053,,,,,,,,,,,
黑龙江,移动,,,,1376697,1389583,,,,,,,1579923,,,1653056,,,,,,,,,,,
黑龙江,移动,,,,1376698,1389584,,,,,,,1579925,,,1653071,,,,,,,,,,,
黑龙江,移动,,,,1376699,1389585,,,,,,,1579991,,,1653073,,,,,,,,,,,
黑龙江,移动,,,,1379600,1389586,,,,,,,,,,1653084,,,,,,,,,,,
黑龙江,移动,,,,1379601,1389587,,,,,,,,,,1653107,,,,,,,,,,,
黑龙江,移动,,,,1379602,1389588,,,,,,,,,,1653121,,,,,,,,,,,
黑龙江,移动,,,,1379603,1389589,,,,,,,,,,1653143,,,,,,,,,,,
黑龙江,移动,,,,1379604,1389590,,,,,,,,,,1653154,,,,,,,,,,,
黑龙江,移动,,,,1379605,1389591,,,,,,,,,,1653158,,,,,,,,,,,
黑龙江,移动,,,,1379606,1389592,,,,,,,,,,1653182,,,,,,,,,,,
黑龙江,移动,,,,1379607,1389593,,,,,,,,,,1653184,,,,,,,,,,,
黑龙江,移动,,,,1379608,1389594,,,,,,,,,,1653192,,,,,,,,,,,
黑龙江,移动,,,,1379609,1389595,,,,,,,,,,1653201,,,,,,,,,,,
黑龙江,移动,,,,1379610,1389596,,,,,,,,,,1653202,,,,,,,,,,,
黑龙江,移动,,,,1379611,1389597,,,,,,,,,,1653214,,,,,,,,,,,
黑龙江,移动,,,,1379612,1389598,,,,,,,,,,1653224,,,,,,,,,,,
黑龙江,移动,,,,1379613,1389599,,,,,,,,,,1653232,,,,,,,,,,,
黑龙江,移动,,,,1379614,,,,,,,,,,,1653233,,,,,,,,,,,
