省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
山东,移动,1340632,1351542,1361542,1372392,1385309,1395318,1475302,,1500672,1510672,1520672,1571542,1580672,1591012,1650384,1700729,1724272,1785202,1825312,1830632,1841629,1872472,1881612,1950642,1970996,1981172
山东,移动,1340633,1351543,1361543,1372393,1385310,1395319,1475303,,1500673,1510673,1520673,1571543,1580673,1591013,1650390,1700867,1724273,1785203,1825313,1830633,1841630,1872473,1881613,1950643,1970997,1981173
山东,移动,1340634,1351544,1361544,1372394,1385311,1395320,1475304,,1500674,1510674,1520674,1571544,1580674,1591014,1650397,1700868,1724274,1785204,1825314,1830634,1841631,1872474,1881614,1950644,1970998,1981174
山东,移动,1340635,1351545,1361545,1372395,1385312,1395321,1475305,,1500675,1510675,1520675,1571545,1580675,1591015,1650402,1700869,1724275,1785205,1825315,1830635,1841632,1872475,1881615,1950645,1970999,1981175
山东,移动,1340636,1351546,1361546,1372396,1385313,1395322,1475306,,1500676,1510676,1520676,1571546,1580676,1591016,1650406,1700892,1724276,1785206,1825316,1830636,1841633,1872476,1881616,1950646,1971000,1981176
山东,移动,1340637,1351547,1361547,1372397,1385314,1395323,1475307,,1500677,1510677,1520677,1571547,1580677,1591017,1650486,1700893,1724277,1785207,1825317,1830637,1841634,1872477,1881617,1950647,1971001,1981177
山东,移动,1340638,1351548,1361548,1372398,1385315,1395324,1475308,,1500678,1510678,1520678,1571548,1580678,1591018,1650505,1700894,1724278,1785208,1825318,1830638,1841635,1872478,1881618,1950648,1971002,1981178
山东,移动,1340639,1351549,1361549,1372399,1385316,1395325,1475309,,1500679,1510679,1520679,1571549,1580679,1591019,1650529,1700916,1724279,1785209,1825319,1830639,1841636,1872479,1881619,1950649,1971003,1981179
山东,移动,1340640,1351630,1361630,1373090,1385317,1395326,1475310,,1500680,1510680,1520680,1572500,1580680,1594970,1650530,1700917,1724280,1785210,1825320,1830640,1841637,1875300,1881630,1950650,1971004,1981180
山东,移动,1340641,1351631,1361631,1373091,1385318,1395327,1475311,,1500681,1510681,1520681,1572501,1580681,1594971,1650531,1700918,1724281,1785211,1825321,1830641,1841638,1875301,1881631,1950651,1971005,1981181
山东,移动,1340642,1351632,1361632,1373092,1385319,1395328,1475312,,1500682,1510682,1520682,1572502,1580682,1594972,1650532,1700919,1724282,1785212,1825322,1830642,1841639,1875302,1881632,1950652,1971006,1981182
