省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
四川,电信,1335086,1537858,,1732193,1772653,1804803,1811679,1898198,1904823,1911593,1938153,1993824
四川,电信,1335087,1537859,,1732194,1772654,1804804,1811780,1898199,1904824,1911594,1938154,1993825
四川,电信,1335088,1537860,,1732195,1772655,1804805,1811781,1898200,1904825,1911595,1938155,1993826
四川,电信,1335089,1537861,,1732196,1772656,1804806,1811782,1898201,1904826,1911596,1938156,1993827
四川,电信,1335090,1537862,,1732197,1772657,1804807,1811783,1898202,1904827,1911597,1938157,1993828
四川,电信,1335091,1537863,,1732198,1772658,1804808,1811784,1898203,1904828,1911598,1938158,1993829
四川,电信,1335092,1537864,,1732199,1772659,1804809,1811785,1898204,1904829,1911599,1938159,1993830
四川,电信,1335093,1537865,,1732300,1772980,1804810,1811786,1898205,1908100,1911900,1938160,1993831
四川,电信,1335094,1537866,,1732301,1772981,1804811,1811787,1898206,1908101,1911901,1938161,1993832
四川,电信,1335095,1537867,,1732302,1772982,1804812,1811788,1898207,1908102,1911902,1938162,1993833
四川,电信,1335096,1537868,,1732303,1772983,1804813,1811789,1898208,1908103,1911903,1938163,1993834
四川,电信,1335097,1537869,,1732304,1772984,1804814,1811790,1898209,1908104,1911904,1938164,1993835
四川,电信,1335098,1538650,,1732305,1772985,1804815,1811791,1898210,1908105,1911905,1938165,1993836
四川,电信,1335099,1538651,,1732306,1772986,1804816,1811792,1898211,1908106,1911906,1938166,1993837
四川,电信,1337810,1538652,,1732307,1772987,1804817,1811793,1898212,1908107,1911907,1938167,1993838
四川,电信,1337811,1538653,,1732308,1772988,1804818,1811794,1898213,1908108,1911908,1938168,1993839
四川,电信,1337812,1538654,,1732309,1772989,1804819,1811795,1898214,1908109,1911909,1938169,1993840
四川,电信,1337813,1538655,,1732310,1773680,1804840,1811796,1898215,1908120,1911910,1938170,1993841
四川,电信,1337814,1538656,,1732311,1773681,1804841,1811797,1898216,1908121,1911911,1938171,1993842
四川,电信,1337815,1538657,,1732312,1773682,1804842,1811798,1898217,1908122,1911912,1938172,1993843
四川,电信,1337816,1538658,,1732313,1773683,1804843,1811799,1898218,1908123,1911913,1938173,1993844
四川,电信,1337817,1538659,,1732314,1773684,1804844,1812180,1898219,1908124,1911914,1938174,1993845
四川,电信,1337818,1538660,,1732315,1773685,1804845,1812181,1898220,1908125,1911915,1938175,1993846
四川,电信,1337819,1538661,,1732316,1773686,1804846,1812182,1898221,1908126,1911916,1938176,1993847
四川,电信,1337820,1538662,,1732317,1773687,1804847,1812183,1898222,1908127,1911917,1938177,1993848
四川,电信,1337821,1538663,,1732318,1773688,1804848,1812184,1898223,1908128,1911918,1938178,1993849
四川,电信,1337822,1538664,,1732319,1773689,1804849,1812185,1898224,1908129,1911919,1938179,1993850
四川,电信,1337823,1538665,,1732320,1773800,1804850,1812186,1898225,1908130,1913000,1938180,1993851
四川,电信,1337824,1538666,,1732321,1773801,1804851,1812187,1898226,1908131,1913001,1938181,1993852
四川,电信,1337825,1538667,,1732322,1773802,1804852,1812188,1898227,1908132,1913002,1938182,1993853
四川,电信,1337826,1538668,,1732323,1773803,1804853,1812189,1898228,1908133,1913003,1938183,1993854
