省份,运营商,130 号段,131 号段,132 号段,145 号段,146 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
上海,联通,,,,1455876,,,,,,,,,,,
上海,联通,,,,1455877,,,,,,,,,,,
上海,联通,,,,1455878,,,,,,,,,,,
上海,联通,,,,1455879,,,,,,,,,,,
上海,联通,,,,1455880,,,,,,,,,,,
上海,联通,,,,1455881,,,,,,,,,,,
上海,联通,,,,1455882,,,,,,,,,,,
上海,联通,,,,1455883,,,,,,,,,,,
上海,联通,,,,1455884,,,,,,,,,,,
上海,联通,,,,1455885,,,,,,,,,,,
上海,联通,,,,1455886,,,,,,,,,,,
上海,联通,,,,1455887,,,,,,,,,,,
上海,联通,,,,1455888,,,,,,,,,,,
上海,联通,,,,1455889,,,,,,,,,,,
上海,联通,,,,1455890,,,,,,,,,,,
上海,联通,,,,1455891,,,,,,,,,,,
上海,联通,,,,1455892,,,,,,,,,,,
上海,联通,,,,1455893,,,,,,,,,,,
上海,联通,,,,1455894,,,,,,,,,,,
上海,联通,,,,1455895,,,,,,,,,,,
上海,联通,,,,1455896,,,,,,,,,,,
上海,联通,,,,1455897,,,,,,,,,,,
上海,联通,,,,1455898,,,,,,,,,,,
上海,联通,,,,1455899,,,,,,,,,,,
上海,联通,,,,1455900,,,,,,,,,,,
上海,联通,,,,1455901,,,,,,,,,,,
上海,联通,,,,1455902,,,,,,,,,,,
上海,联通,,,,1455903,,,,,,,,,,,
上海,联通,,,,1455904,,,,,,,,,,,
上海,联通,,,,1455905,,,,,,,,,,,
上海,联通,,,,1455906,,,,,,,,,,,
上海,联通,,,,1455907,,,,,,,,,,,
上海,联通,,,,1455908,,,,,,,,,,,
上海,联通,,,,1455909,,,,,,,,,,,
上海,联通,,,,1455910,,,,,,,,,,,
上海,联通,,,,1455911,,,,,,,,,,,
上海,联通,,,,1455912,,,,,,,,,,,
上海,联通,,,,1455913,,,,,,,,,,,
上海,联通,,,,1455914,,,,,,,,,,,
上海,联通,,,,1455915,,,,,,,,,,,
上海,联通,,,,1455916,,,,,,,,,,,
上海,联通,,,,1455917,,,,,,,,,,,
上海,联通,,,,1455918,,,,,,,,,,,
上海,联通,,,,1455919,,,,,,,,,,,
上海,联通,,,,1455920,,,,,,,,,,,
上海,联通,,,,1455921,,,,,,,,,,,
上海,联通,,,,1455922,,,,,,,,,,,
上海,联通,,,,1455923,,,,,,,,,,,
上海,联通,,,,1455924,,,,,,,,,,,
上海,联通,,,,1455925,,,,,,,,,,,
上海,联通,,,,1455926,,,,,,,,,,,
上海,联通,,,,1455927,,,,,,,,,,,
上海,联通,,,,1455928,,,,,,,,,,,
上海,联通,,,,1455929,,,,,,,,,,,
上海,联通,,,,1455930,,,,,,,,,,,
上海,联通,,,,1455931,,,,,,,,,,,
上海,联通,,,,1455932,,,,,,,,,,,
上海,联通,,,,1455933,,,,,,,,,,,
上海,联通,,,,1455934,,,,,,,,,,,
上海,联通,,,,1455935,,,,,,,,,,,
上海,联通,,,,1455936,,,,,,,,,,,
上海,联通,,,,1455937,,,,,,,,,,,
上海,联通,,,,1455938,,,,,,,,,,,
上海,联通,,,,1455939,,,,,,,,,,,
上海,联通,,,,1455940,,,,,,,,,,,
上海,联通,,,,1455941,,,,,,,,,,,
上海,联通,,,,1455942,,,,,,,,,,,
上海,联通,,,,1455943,,,,,,,,,,,
上海,联通,,,,1455944,,,,,,,,,,,
上海,联通,,,,1455945,,,,,,,,,,,
上海,联通,,,,1455946,,,,,,,,,,,
上海,联通,,,,1455947,,,,,,,,,,,
上海,联通,,,,1455948,,,,,,,,,,,
上海,联通,,,,1455949,,,,,,,,,,,
上海,联通,,,,1455950,,,,,,,,,,,
上海,联通,,,,1455951,,,,,,,,,,,
上海,联通,,,,1455952,,,,,,,,,,,
上海,联通,,,,1455953,,,,,,,,,,,
上海,联通,,,,1455954,,,,,,,,,,,
上海,联通,,,,1455955,,,,,,,,,,,
上海,联通,,,,1455956,,,,,,,,,,,
上海,联通,,,,1455957,,,,,,,,,,,
上海,联通,,,,1455958,,,,,,,,,,,
上海,联通,,,,1455959,,,,,,,,,,,
上海,联通,,,,1455960,,,,,,,,,,,
上海,联通,,,,1455961,,,,,,,,,,,
上海,联通,,,,1455962,,,,,,,,,,,
上海,联通,,,,1455963,,,,,,,,,,,
上海,联通,,,,1455964,,,,,,,,,,,
上海,联通,,,,1455965,,,,,,,,,,,
上海,联通,,,,1455966,,,,,,,,,,,
上海,联通,,,,1455967,,,,,,,,,,,
上海,联通,,,,1455968,,,,,,,,,,,
上海,联通,,,,1455969,,,,,,,,,,,
上海,联通,,,,1455970,,,,,,,,,,,
上海,联通,,,,1455971,,,,,,,,,,,
上海,联通,,,,1455972,,,,,,,,,,,
上海,联通,,,,1455973,,,,,,,,,,,
上海,联通,,,,1455974,,,,,,,,,,,
上海,联通,,,,1455975,,,,,,,,,,,
上海,联通,,,,1455976,,,,,,,,,,,
上海,联通,,,,1455977,,,,,,,,,,,
上海,联通,,,,1455978,,,,,,,,,,,
上海,联通,,,,1455979,,,,,,,,,,,
上海,联通,,,,1456653,,,,,,,,,,,
上海,联通,,,,1456897,,,,,,,,,,,
上海,联通,,,,1457130,,,,,,,,,,,
上海,联通,,,,1457131,,,,,,,,,,,
上海,联通,,,,1457132,,,,,,,,,,,
上海,联通,,,,1457133,,,,,,,,,,,
上海,联通,,,,1457134,,,,,,,,,,,
上海,联通,,,,1457135,,,,,,,,,,,
上海,联通,,,,1457136,,,,,,,,,,,
上海,联通,,,,1457137,,,,,,,,,,,
上海,联通,,,,1457138,,,,,,,,,,,
上海,联通,,,,1457139,,,,,,,,,,,
上海,联通,,,,1457140,,,,,,,,,,,
上海,联通,,,,1457141,,,,,,,,,,,
上海,联通,,,,1457142,,,,,,,,,,,
上海,联通,,,,1457143,,,,,,,,,,,
上海,联通,,,,1457144,,,,,,,,,,,
上海,联通,,,,1457145,,,,,,,,,,,
上海,联通,,,,1457146,,,,,,,,,,,
上海,联通,,,,1457147,,,,,,,,,,,
上海,联通,,,,1457148,,,,,,,,,,,
上海,联通,,,,1457149,,,,,,,,,,,
上海,联通,,,,1457150,,,,,,,,,,,
上海,联通,,,,1457151,,,,,,,,,,,
上海,联通,,,,1457152,,,,,,,,,,,
上海,联通,,,,1457153,,,,,,,,,,,
上海,联通,,,,1457154,,,,,,,,,,,
上海,联通,,,,1457155,,,,,,,,,,,
上海,联通,,,,1457156,,,,,,,,,,,
上海,联通,,,,1457157,,,,,,,,,,,
上海,联通,,,,1457158,,,,,,,,,,,
上海,联通,,,,1457159,,,,,,,,,,,
上海,联通,,,,1457160,,,,,,,,,,,
上海,联通,,,,1457161,,,,,,,,,,,
上海,联通,,,,1457162,,,,,,,,,,,
上海,联通,,,,1457163,,,,,,,,,,,
上海,联通,,,,1457164,,,,,,,,,,,
上海,联通,,,,1457165,,,,,,,,,,,
上海,联通,,,,1457166,,,,,,,,,,,
上海,联通,,,,1457167,,,,,,,,,,,
上海,联通,,,,1457168,,,,,,,,,,,
上海,联通,,,,1457169,,,,,,,,,,,
上海,联通,,,,1457310,,,,,,,,,,,
上海,联通,,,,1457311,,,,,,,,,,,
上海,联通,,,,1457312,,,,,,,,,,,
上海,联通,,,,1457313,,,,,,,,,,,
上海,联通,,,,1457314,,,,,,,,,,,
上海,联通,,,,1457315,,,,,,,,,,,
上海,联通,,,,1457316,,,,,,,,,,,
上海,联通,,,,1457317,,,,,,,,,,,
上海,联通,,,,1457318,,,,,,,,,,,
上海,联通,,,,1457319,,,,,,,,,,,
上海,联通,,,,1457320,,,,,,,,,,,
上海,联通,,,,1457321,,,,,,,,,,,
上海,联通,,,,1457322,,,,,,,,,,,
上海,联通,,,,1457323,,,,,,,,,,,
上海,联通,,,,1457324,,,,,,,,,,,
上海,联通,,,,1457325,,,,,,,,,,,
上海,联通,,,,1457326,,,,,,,,,,,
上海,联通,,,,1457327,,,,,,,,,,,
上海,联通,,,,1457328,,,,,,,,,,,
上海,联通,,,,1457329,,,,,,,,,,,
上海,联通,,,,1457800,,,,,,,,,,,
上海,联通,,,,1457801,,,,,,,,,,,
上海,联通,,,,1457802,,,,,,,,,,,
上海,联通,,,,1457803,,,,,,,,,,,
上海,联通,,,,1457804,,,,,,,,,,,
上海,联通,,,,1457805,,,,,,,,,,,
上海,联通,,,,1457806,,,,,,,,,,,
上海,联通,,,,1457807,,,,,,,,,,,
上海,联通,,,,1457808,,,,,,,,,,,
上海,联通,,,,1457809,,,,,,,,,,,
上海,联通,,,,1457810,,,,,,,,,,,
上海,联通,,,,1457811,,,,,,,,,,,
上海,联通,,,,1457812,,,,,,,,,,,
上海,联通,,,,1457813,,,,,,,,,,,
上海,联通,,,,1457814,,,,,,,,,,,
上海,联通,,,,1457815,,,,,,,,,,,
上海,联通,,,,1457816,,,,,,,,,,,
上海,联通,,,,1457817,,,,,,,,,,,
上海,联通,,,,1457818,,,,,,,,,,,
上海,联通,,,,1457819,,,,,,,,,,,
上海,联通,,,,1457820,,,,,,,,,,,
上海,联通,,,,1457821,,,,,,,,,,,
上海,联通,,,,1457822,,,,,,,,,,,
上海,联通,,,,1457823,,,,,,,,,,,
上海,联通,,,,1457824,,,,,,,,,,,
上海,联通,,,,1457825,,,,,,,,,,,
上海,联通,,,,1457826,,,,,,,,,,,
上海,联通,,,,1457827,,,,,,,,,,,
上海,联通,,,,1457828,,,,,,,,,,,
上海,联通,,,,1457829,,,,,,,,,,,
上海,联通,,,,1457830,,,,,,,,,,,
上海,联通,,,,1457831,,,,,,,,,,,
上海,联通,,,,1457832,,,,,,,,,,,
上海,联通,,,,1457833,,,,,,,,,,,
上海,联通,,,,1457834,,,,,,,,,,,
上海,联通,,,,1457835,,,,,,,,,,,
上海,联通,,,,1457836,,,,,,,,,,,
上海,联通,,,,1457837,,,,,,,,,,,
上海,联通,,,,1457838,,,,,,,,,,,
上海,联通,,,,1457839,,,,,,,,,,,
上海,联通,,,,1457840,,,,,,,,,,,
上海,联通,,,,1457841,,,,,,,,,,,
上海,联通,,,,1457842,,,,,,,,,,,
上海,联通,,,,1457843,,,,,,,,,,,
上海,联通,,,,1457844,,,,,,,,,,,
上海,联通,,,,1457845,,,,,,,,,,,
上海,联通,,,,1457846,,,,,,,,,,,
上海,联通,,,,1457847,,,,,,,,,,,
上海,联通,,,,1457848,,,,,,,,,,,
上海,联通,,,,1457849,,,,,,,,,,,
上海,联通,,,,1457850,,,,,,,,,,,
上海,联通,,,,1457851,,,,,,,,,,,
上海,联通,,,,1457852,,,,,,,,,,,
上海,联通,,,,1457853,,,,,,,,,,,
上海,联通,,,,1457854,,,,,,,,,,,
上海,联通,,,,1457855,,,,,,,,,,,
上海,联通,,,,1457856,,,,,,,,,,,
上海,联通,,,,1457857,,,,,,,,,,,
上海,联通,,,,1457858,,,,,,,,,,,
上海,联通,,,,1457859,,,,,,,,,,,
