省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
河南,电信,1338375,,1623960,1733748,1773788,,,,1905966,1914378,,1993950
河南,电信,1338376,,1623961,1733749,1773789,,,,1905967,1914379,,1993951
河南,电信,1338377,,1623962,1733750,1773790,,,,1905968,1914380,,1993952
河南,电信,1338378,,1623963,1733751,1773791,,,,1905969,1914381,,1993953
河南,电信,1338379,,1623964,1733752,1773792,,,,1905970,1914382,,1993954
河南,电信,1338380,,1623965,1733753,1773793,,,,1905971,1914383,,1993955
河南,电信,1338381,,1623966,1733754,1773794,,,,1905972,1914384,,1993956
河南,电信,1338382,,1623967,1733755,1773795,,,,1905973,1914385,,1993957
河南,电信,1338383,,1623968,1733756,1773796,,,,1905974,1914386,,1993958
河南,电信,1338384,,1623969,1733757,1773797,,,,1905975,1914387,,1993959
河南,电信,1338385,,1623970,1733758,1773798,,,,1905976,1914388,,1993960
河南,电信,1338386,,1623971,1733759,1773799,,,,1905977,1914389,,1993961
河南,电信,1338387,,1623972,1733760,1773900,,,,1905978,1914390,,1993962
